spotify_id,name,followers,popularity,genres,chart_hits
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,6242132,81,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (7)', 'bo (8)', 'bg (1)', 'cl (13)', 'co (12)', 'cr (3)', 'do (13)', 'ec (8)', 'sv (8)', 'gt (8)', 'hn (11)', 'mx (4)', 'ni (5)', 'pa (9)', 'py (9)', 'pe (9)', 'es (7)', 'uy (8)']"
0XwVARXT135rw8lyw1EeWP,Christian Nodal,12083328,81,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']","['bo (17)', 'co (10)', 'cr (29)', 'do (1)', 'ec (6)', 'sv (14)', 'gt (31)', 'hn (25)', 'mx (31)', 'ni (22)', 'pa (4)']"
23fqKkggKUBHNkbKtXEls4,Kygo,8134874,80,"['edm', 'pop', 'pop dance', 'tropical house']","['us (28)', 'gb (24)', 'ar (9)', 'au (24)', 'at (35)', 'be (28)', 'bo (10)', 'br (11)', 'bg (26)', 'ca (36)', 'cl (10)', 'co (10)', 'cr (10)', 'cy (23)', 'cz (36)', 'dk (35)', 'do (10)', 'ec (10)', 'eg (4)', 'sv (10)', 'ee (36)', 'fi (37)', 'fr (21)', 'de (31)', 'gr (25)', 'gt (12)', 'hn (12)', 'hk (23)', 'hu (38)', 'is (21)', 'in (9)', 'id (21)', 'ie (31)', 'il (11)', 'it (17)', 'jp (13)', 'lv (32)', 'lt (39)', 'lu (31)', 'my (24)', 'mt (30)', 'mx (10)', 'ma (3)', 'nl (34)', 'nz (21)', 'ni (9)', 'no (64)', 'pa (13)', 'py (10)', 'pe (9)', 'ph (21)', 'pl (25)', 'pt (24)', 'ro (14)', 'sa (5)', 'sg (25)', 'sk (42)', 'za (14)', 'kr (3)', 'es (14)', 'se (46)', 'ch (44)', 'tw (31)', 'th (13)', 'tr (12)', 'ua (1)', 'ae (6)', 'uy (9)', 'vn (12)', 'ad (1)']"
4kYSro6naA4h99UJvo89HB,Cardi B,20361435,80,"['dance pop', 'pop', 'rap']","['us (19)', 'gb (17)', 'ar (2)', 'au (16)', 'at (10)', 'be (10)', 'bo (3)', 'br (5)', 'bg (19)', 'ca (19)', 'cl (2)', 'co (4)', 'cr (6)', 'cy (15)', 'cz (9)', 'dk (11)', 'do (14)', 'ec (2)', 'eg (3)', 'sv (5)', 'ee (11)', 'fi (11)', 'fr (7)', 'de (10)', 'gr (16)', 'gt (3)', 'hn (6)', 'hk (10)', 'hu (11)', 'is (17)', 'in (2)', 'id (5)', 'ie (17)', 'il (9)', 'it (6)', 'jp (6)', 'lv (11)', 'lt (12)', 'lu (14)', 'my (8)', 'mt (10)', 'mx (3)', 'ma (3)', 'nl (10)', 'nz (14)', 'ni (5)', 'no (11)', 'pa (7)', 'py (3)', 'pe (4)', 'ph (7)', 'pl (6)', 'pt (10)', 'ro (14)', 'ru (2)', 'sa (3)', 'sg (9)', 'sk (10)', 'za (5)', 'kr (3)', 'es (4)', 'se (11)', 'ch (10)', 'tw (10)', 'th (7)', 'tr (6)', 'ua (2)', 'ae (4)', 'uy (3)', 'vn (5)', 'ad (1)']"
6U3ybJ9UHNKEdsH7ktGBZ7,JID,987676,80,"['hip hop', 'rap']","['us (4)', 'ca (2)', 'za (1)']"
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,17171304,80,"['arrocha', 'sertanejo', 'sertanejo universitario']","['br (55)', 'py (2)', 'pt (5)']"
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6881366,80,"['dance pop', 'pop', 'pop rap']","['us (3)', 'gb (2)', 'ar (3)', 'au (3)', 'at (7)', 'be (5)', 'bo (3)', 'br (2)', 'bg (3)', 'ca (7)', 'cl (3)', 'co (5)', 'cr (3)', 'cy (3)', 'cz (3)', 'dk (3)', 'do (4)', 'ec (4)', 'eg (1)', 'sv (3)', 'ee (4)', 'fi (5)', 'fr (6)', 'de (6)', 'gr (3)', 'gt (3)', 'hn (3)', 'hk (2)', 'hu (4)', 'is (2)', 'in (1)', 'ie (3)', 'il (2)', 'it (4)', 'lv (5)', 'lt (5)', 'lu (7)', 'my (3)', 'mt (4)', 'mx (4)', 'ma (3)', 'nl (6)', 'nz (2)', 'ni (3)', 'no (4)', 'pa (3)', 'py (3)', 'pe (4)', 'ph (2)', 'pl (4)', 'pt (4)', 'ro (3)', 'ru (1)', 'sa (2)', 'sg (3)', 'sk (3)', 'za (3)', 'kr (1)', 'es (5)', 'se (4)', 'ch (6)', 'tw (3)', 'th (1)', 'tr (1)', 'ua (1)', 'ae (4)', 'uy (4)', 'ad (2)']"
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5630195,80,"['dance pop', 'pop']","['us (5)', 'gb (5)', 'au (6)', 'at (10)', 'be (9)', 'br (1)', 'bg (5)', 'ca (6)', 'cy (6)', 'cz (7)', 'dk (9)', 'do (1)', 'eg (1)', 'ee (8)', 'fi (13)', 'fr (9)', 'de (10)', 'gr (5)', 'hn (1)', 'hk (5)', 'hu (11)', 'is (7)', 'id (3)', 'ie (6)', 'il (4)', 'it (4)', 'jp (3)', 'lv (6)', 'lt (7)', 'lu (10)', 'my (6)', 'mt (5)', 'mx (1)', 'ma (4)', 'nl (9)', 'nz (4)', 'no (14)', 'pa (1)', 'ph (2)', 'pl (10)', 'pt (4)', 'ro (6)', 'ru (2)', 'sa (2)', 'sg (6)', 'sk (7)', 'za (5)', 'kr (2)', 'es (2)', 'se (10)', 'ch (9)', 'tw (8)', 'th (3)', 'tr (1)', 'ua (5)', 'ae (6)', 'uy (1)', 'vn (6)']"
31TPClRtHm23RisEBtV3X7,Justin Timberlake,12170249,80,"['dance pop', 'pop']","['us (15)', 'gb (8)', 'ar (3)', 'au (6)', 'at (6)', 'be (9)', 'bo (2)', 'br (9)', 'bg (16)', 'ca (12)', 'cl (2)', 'co (3)', 'cr (2)', 'cy (7)', 'cz (8)', 'dk (9)', 'do (5)', 'ec (2)', 'sv (2)', 'ee (12)', 'fi (6)', 'fr (5)', 'de (7)', 'gr (9)', 'gt (4)', 'hn (4)', 'hk (10)', 'hu (9)', 'is (13)', 'id (5)', 'ie (5)', 'il (2)', 'it (6)', 'jp (3)', 'lv (9)', 'lt (13)', 'lu (7)', 'my (10)', 'mt (7)', 'mx (4)', 'nl (12)', 'nz (6)', 'ni (1)', 'no (7)', 'pa (5)', 'py (1)', 'pe (1)', 'ph (7)', 'pl (12)', 'pt (8)', 'ro (2)', 'sg (8)', 'sk (13)', 'es (4)', 'se (7)', 'ch (9)', 'tw (10)', 'th (4)', 'tr (10)', 'uy (2)', 'vn (2)', 'ad (1)']"
2cFrymmkijnjDg9SS92EPM,blackbear,4772667,80,"['electropop', 'pop', 'pop rap']","['us (13)', 'gb (3)', 'au (4)', 'at (6)', 'be (3)', 'br (1)', 'bg (6)', 'ca (10)', 'cy (4)', 'cz (5)', 'dk (1)', 'do (1)', 'eg (1)', 'ee (6)', 'fi (4)', 'fr (1)', 'de (4)', 'gr (4)', 'hn (1)', 'hk (5)', 'hu (5)', 'is (2)', 'in (2)', 'id (2)', 'ie (3)', 'il (1)', 'it (1)', 'jp (1)', 'lv (5)', 'lt (5)', 'lu (4)', 'my (5)', 'mt (4)', 'ma (1)', 'nl (1)', 'nz (4)', 'no (6)', 'pa (1)', 'ph (4)', 'pl (3)', 'pt (3)', 'ro (3)', 'ru (1)', 'sa (3)', 'sg (7)', 'sk (4)', 'za (2)', 'kr (2)', 'se (2)', 'ch (4)', 'tw (6)', 'th (2)', 'ua (2)', 'ae (4)', 'vn (1)']"
0LcJLqbBmaGUft1e9Mm8HV,ABBA,8715881,80,"['europop', 'swedish pop']","['gb (5)', 'au (4)', 'at (6)', 'be (5)', 'ca (2)', 'dk (6)', 'ee (6)', 'fi (8)', 'de (8)', 'hu (1)', 'is (9)', 'ie (8)', 'lv (4)', 'lt (4)', 'lu (2)', 'nl (13)', 'nz (3)', 'no (14)', 'sa (1)', 'se (23)', 'ch (10)', 'vn (1)']"
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,3716741,80,"['reggaeton', 'trap latino']","['ar (18)', 'bo (14)', 'cl (24)', 'co (13)', 'cr (9)', 'do (12)', 'ec (18)', 'sv (12)', 'gt (15)', 'hn (12)', 'it (1)', 'mt (2)', 'mx (8)', 'ni (7)', 'pa (17)', 'py (17)', 'pe (13)', 'pt (1)', 'es (27)', 'ch (1)', 'uy (24)', 'ad (3)']"
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,8876613,80,"['electro', 'filter house']","['us (13)', 'gb (13)', 'ar (3)', 'au (13)', 'at (10)', 'be (15)', 'bo (2)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (3)', 'co (4)', 'cr (2)', 'cy (1)', 'cz (1)', 'dk (4)', 'do (1)', 'ec (3)', 'eg (1)', 'sv (1)', 'ee (8)', 'fi (5)', 'fr (16)', 'de (6)', 'gr (1)', 'gt (2)', 'hn (1)', 'hk (10)', 'hu (1)', 'is (14)', 'ie (13)', 'il (1)', 'it (14)', 'lv (9)', 'lt (10)', 'lu (2)', 'my (4)', 'mt (1)', 'mx (12)', 'ma (1)', 'nl (6)', 'nz (9)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'pe (3)', 'ph (1)', 'pl (14)', 'pt (11)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (4)', 'sk (1)', 'es (3)', 'se (5)', 'ch (13)', 'tw (1)', 'tr (3)', 'ua (1)', 'ae (1)', 'uy (1)']"
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,7536034,80,"['k-pop', 'k-pop boy group']","['hk (9)', 'id (15)', 'jp (15)', 'my (31)', 'ph (23)', 'sa (2)', 'sg (25)', 'kr (27)', 'tw (20)', 'th (13)', 'ae (3)', 'vn (10)']"
33ScadVnbm2X8kkUqOkC6Z,Don Omar,7919700,80,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']","['ar (11)', 'at (1)', 'be (1)', 'bo (8)', 'ca (1)', 'cl (11)', 'co (15)', 'cr (11)', 'cz (1)', 'dk (1)', 'do (8)', 'ec (15)', 'sv (12)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'gt (14)', 'hn (13)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (2)', 'mx (4)', 'nl (1)', 'ni (9)', 'no (1)', 'pa (11)', 'py (27)', 'pe (10)', 'pl (1)', 'pt (1)', 'sk (2)', 'es (13)', 'se (1)', 'ch (2)', 'uy (9)']"
5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,2510607,80,['trap argentino'],"['ar (19)', 'bo (9)', 'cl (8)', 'co (4)', 'cr (6)', 'do (2)', 'ec (5)', 'sv (4)', 'gt (4)', 'hn (4)', 'mx (4)', 'ni (4)', 'pa (5)', 'py (9)', 'pe (8)', 'es (6)', 'uy (18)']"
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,19441428,80,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']","['us (37)', 'gb (28)', 'ar (8)', 'au (29)', 'at (33)', 'be (24)', 'bo (15)', 'br (14)', 'bg (25)', 'ca (39)', 'cl (9)', 'co (11)', 'cr (13)', 'cy (23)', 'cz (34)', 'dk (25)', 'do (12)', 'ec (11)', 'eg (6)', 'sv (16)', 'ee (36)', 'fi (26)', 'fr (14)', 'de (26)', 'gr (25)', 'gt (15)', 'hn (14)', 'hk (38)', 'hu (36)', 'is (16)', 'in (11)', 'id (30)', 'ie (29)', 'il (15)', 'it (14)', 'jp (20)', 'lv (33)', 'lt (33)', 'lu (30)', 'my (36)', 'mt (34)', 'mx (14)', 'ma (3)', 'nl (26)', 'nz (27)', 'ni (12)', 'no (33)', 'pa (16)', 'py (11)', 'pe (9)', 'ph (35)', 'pl (28)', 'pt (23)', 'ro (17)', 'sa (6)', 'sg (40)', 'sk (34)', 'za (10)', 'kr (6)', 'es (14)', 'se (33)', 'ch (32)', 'tw (42)', 'th (20)', 'tr (13)', 'ae (10)', 'uy (9)', 'vn (19)', 'ad (4)']"
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,11522281,80,"['dance pop', 'pop', 'pop rap', 'post-teen pop']","['us (16)', 'gb (17)', 'ar (10)', 'au (19)', 'at (19)', 'be (18)', 'bo (10)', 'br (7)', 'bg (16)', 'ca (17)', 'cl (7)', 'co (7)', 'cr (7)', 'cy (13)', 'cz (17)', 'dk (20)', 'do (8)', 'ec (8)', 'eg (1)', 'sv (9)', 'ee (19)', 'fi (20)', 'fr (14)', 'de (19)', 'gr (15)', 'gt (10)', 'hn (7)', 'hk (14)', 'hu (18)', 'is (14)', 'in (1)', 'id (6)', 'ie (18)', 'il (6)', 'it (15)', 'jp (5)', 'lv (17)', 'lt (20)', 'lu (17)', 'my (15)', 'mt (14)', 'mx (7)', 'ma (1)', 'nl (21)', 'nz (17)', 'ni (5)', 'no (22)', 'pa (10)', 'py (8)', 'pe (7)', 'ph (14)', 'pl (17)', 'pt (14)', 'ro (7)', 'sa (3)', 'sg (17)', 'sk (18)', 'za (4)', 'kr (1)', 'es (15)', 'se (19)', 'ch (19)', 'tw (16)', 'th (5)', 'tr (9)', 'ua (1)', 'ae (4)', 'uy (9)', 'vn (2)', 'ad (1)']"
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,2463715,80,"['pop', 'r&b']","['us (3)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (4)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (2)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'id (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (2)', 'my (3)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (3)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (2)', 'pl (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (3)', 'sk (1)', 'za (23)', 'kr (3)', 'es (1)', 'se (2)', 'ch (1)', 'tw (1)', 'th (1)', 'ua (1)', 'ae (3)', 'uy (1)', 'vn (1)']"
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,3290193,80,"['gauze pop', 'indietronica', 'shiver pop']","['us (3)', 'gb (1)', 'ar (1)', 'au (5)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (2)', 'fi (1)', 'fr (2)', 'de (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (2)', 'is (1)', 'in (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'jp (1)', 'lv (2)', 'lt (6)', 'lu (1)', 'my (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (2)', 'za (1)', 'kr (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (2)', 'tr (1)', 'ua (1)', 'ae (1)', 'uy (1)', 'vn (2)']"
5H4yInM5zmHqpKIoMNAx4r,Central Cee,1572060,80,"['drill brasileiro', 'melodic drill']","['us (1)', 'gb (17)', 'au (4)', 'at (1)', 'be (5)', 'bg (2)', 'ca (1)', 'cy (8)', 'cz (2)', 'dk (4)', 'eg (1)', 'ee (3)', 'fi (2)', 'fr (3)', 'de (1)', 'gr (2)', 'hu (2)', 'is (5)', 'ie (11)', 'il (2)', 'it (3)', 'lv (1)', 'lt (1)', 'lu (12)', 'ma (4)', 'nl (7)', 'nz (2)', 'no (4)', 'pl (1)', 'pt (2)', 'ro (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (2)', 'se (4)', 'ch (7)', 'ua (1)', 'ae (2)']"
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,22494238,80,"['modern rock', 'rock']","['us (39)', 'gb (16)', 'ar (10)', 'au (8)', 'at (22)', 'be (8)', 'bo (11)', 'br (5)', 'bg (21)', 'ca (14)', 'cl (6)', 'co (8)', 'cr (10)', 'cy (17)', 'cz (36)', 'dk (5)', 'do (3)', 'ec (4)', 'eg (6)', 'sv (11)', 'ee (25)', 'fi (18)', 'fr (3)', 'de (10)', 'gr (22)', 'gt (11)', 'hn (8)', 'hk (5)', 'hu (32)', 'is (5)', 'id (4)', 'ie (14)', 'il (14)', 'it (4)', 'lv (25)', 'lt (24)', 'lu (9)', 'my (9)', 'mt (13)', 'mx (12)', 'ma (1)', 'nl (9)', 'nz (12)', 'ni (12)', 'no (7)', 'pa (6)', 'py (8)', 'pe (4)', 'ph (5)', 'pl (26)', 'pt (13)', 'ro (15)', 'ru (7)', 'sa (4)', 'sg (9)', 'sk (28)', 'za (2)', 'kr (1)', 'es (3)', 'se (8)', 'ch (9)', 'tw (11)', 'th (2)', 'tr (3)', 'ua (7)', 'ae (2)', 'uy (6)', 'vn (1)']"
1vCWHaC5f2uS3yhpwWbIA6,Avicii,22055236,80,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']","['us (16)', 'gb (20)', 'ar (16)', 'au (16)', 'at (27)', 'be (22)', 'bo (11)', 'br (17)', 'bg (18)', 'ca (15)', 'cl (13)', 'co (16)', 'cr (13)', 'cy (17)', 'cz (26)', 'dk (23)', 'do (11)', 'ec (13)', 'eg (2)', 'sv (14)', 'ee (32)', 'fi (33)', 'fr (17)', 'de (24)', 'gr (19)', 'gt (14)', 'hn (13)', 'hk (21)', 'hu (36)', 'is (18)', 'in (6)', 'id (11)', 'ie (20)', 'il (10)', 'it (15)', 'jp (29)', 'lv (23)', 'lt (23)', 'lu (19)', 'my (18)', 'mt (21)', 'mx (16)', 'ma (2)', 'nl (32)', 'nz (17)', 'ni (11)', 'no (45)', 'pa (14)', 'py (10)', 'pe (12)', 'ph (13)', 'pl (18)', 'pt (20)', 'ro (19)', 'sa (1)', 'sg (21)', 'sk (24)', 'za (3)', 'kr (1)', 'es (15)', 'se (61)', 'ch (31)', 'tw (30)', 'th (10)', 'tr (13)', 'ae (4)', 'uy (13)', 'vn (18)']"
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6742735,80,"['melodic rap', 'rap', 'trap']","['us (28)', 'gb (7)', 'au (5)', 'at (4)', 'be (3)', 'bg (5)', 'ca (30)', 'cy (5)', 'cz (2)', 'dk (3)', 'eg (1)', 'ee (3)', 'fi (3)', 'fr (1)', 'de (4)', 'gr (7)', 'hk (2)', 'hu (3)', 'is (6)', 'ie (3)', 'il (3)', 'it (1)', 'lv (5)', 'lt (4)', 'lu (5)', 'my (2)', 'mt (6)', 'ma (1)', 'nl (4)', 'nz (4)', 'no (6)', 'ph (1)', 'pl (2)', 'pt (2)', 'ro (5)', 'sa (1)', 'sg (2)', 'sk (2)', 'za (2)', 'se (2)', 'ch (4)', 'tw (2)', 'th (2)', 'ae (3)', 'vn (1)']"
4obzFoKoKRHIphyHzJ35G3,Becky G,12260786,80,"['dance pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']","['us (6)', 'gb (1)', 'ar (13)', 'au (3)', 'at (2)', 'be (6)', 'bo (16)', 'br (1)', 'bg (4)', 'ca (6)', 'cl (13)', 'co (12)', 'cr (11)', 'cy (3)', 'cz (5)', 'dk (3)', 'do (12)', 'ec (16)', 'sv (11)', 'ee (4)', 'fi (5)', 'fr (2)', 'de (3)', 'gr (5)', 'gt (12)', 'hn (11)', 'hk (5)', 'hu (6)', 'is (3)', 'in (1)', 'ie (2)', 'il (1)', 'it (7)', 'jp (1)', 'lv (3)', 'lt (5)', 'lu (4)', 'my (4)', 'mt (7)', 'mx (12)', 'nl (5)', 'nz (3)', 'ni (9)', 'no (4)', 'pa (15)', 'py (13)', 'pe (16)', 'ph (4)', 'pl (4)', 'pt (6)', 'ro (2)', 'sg (6)', 'sk (5)', 'kr (1)', 'es (19)', 'se (4)', 'ch (9)', 'tw (5)', 'tr (3)', 'ae (1)', 'uy (18)', 'ad (1)']"
3qiHUAX7zY4Qnjx8TNUzVx,Yeat,1147535,80,['pluggnb'],"['us (6)', 'bg (3)', 'ca (3)', 'ee (5)', 'hu (1)', 'is (4)', 'lv (5)', 'lt (3)', 'lu (1)', 'ro (4)', 'sa (1)', 'sk (1)', 'za (2)', 'ua (2)', 'ae (3)']"
66ihevNkSYNzRAl44dx6jJ,Carin Leon,4425171,80,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']","['bo (1)', 'co (1)', 'gt (5)', 'hn (4)', 'mx (10)', 'ni (2)']"
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,1958125,80,"['trap boricua', 'trap latino', 'trap triste']","['ar (8)', 'bo (4)', 'cl (13)', 'co (9)', 'cr (12)', 'do (66)', 'ec (6)', 'sv (7)', 'gt (4)', 'hn (10)', 'ni (12)', 'pa (55)', 'py (6)', 'pe (3)', 'es (24)', 'uy (9)']"
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,4798187,80,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']","['us (1)', 'gb (1)', 'au (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'is (1)', 'id (1)', 'lv (1)', 'lt (4)', 'my (4)', 'nz (1)', 'no (1)', 'ro (1)', 'sa (5)', 'sg (1)', 'sk (1)', 'tw (2)', 'ae (3)']"
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,9241116,80,['alternative hip hop'],"['us (8)', 'gb (15)', 'ar (3)', 'au (4)', 'at (4)', 'be (6)', 'bo (3)', 'br (1)', 'bg (14)', 'ca (5)', 'cl (1)', 'co (5)', 'cr (2)', 'cz (2)', 'dk (2)', 'ec (2)', 'sv (3)', 'ee (6)', 'fi (2)', 'gr (1)', 'gt (2)', 'hn (1)', 'hu (11)', 'is (8)', 'ie (14)', 'lv (8)', 'lt (21)', 'lu (1)', 'mt (4)', 'mx (5)', 'nl (1)', 'nz (4)', 'ni (2)', 'no (1)', 'py (5)', 'pl (11)', 'pt (4)', 'ro (1)', 'sk (6)', 'se (1)', 'ch (2)', 'tw (3)', 'uy (1)']"
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,633879,80,['oklahoma country'],"['us (4)', 'au (1)', 'ca (1)', 'ie (1)', 'nz (1)']"
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,35053203,80,['electro house'],"['us (4)', 'gb (4)', 'ar (2)', 'au (6)', 'at (16)', 'be (9)', 'bo (4)', 'br (2)', 'bg (9)', 'ca (9)', 'cl (3)', 'co (3)', 'cr (3)', 'cy (8)', 'cz (12)', 'dk (12)', 'do (3)', 'ec (3)', 'eg (9)', 'sv (7)', 'ee (17)', 'fi (30)', 'fr (7)', 'de (13)', 'gr (9)', 'gt (5)', 'hn (3)', 'hk (17)', 'hu (13)', 'is (4)', 'in (11)', 'id (15)', 'ie (7)', 'il (3)', 'it (6)', 'jp (4)', 'lv (9)', 'lt (13)', 'lu (11)', 'my (15)', 'mt (10)', 'mx (4)', 'ma (2)', 'nl (9)', 'nz (3)', 'ni (4)', 'no (40)', 'pa (5)', 'py (4)', 'pe (4)', 'ph (8)', 'pl (11)', 'pt (8)', 'ro (6)', 'ru (2)', 'sa (6)', 'sg (17)', 'sk (12)', 'za (2)', 'kr (1)', 'es (6)', 'se (30)', 'ch (19)', 'tw (21)', 'th (8)', 'tr (5)', 'ua (1)', 'ae (3)', 'uy (2)', 'vn (18)', 'ad (1)']"
711MCceyCBcFnzjGY4Q7Un,AC/DC,24321731,80,"['australian rock', 'hard rock', 'rock']","['us (1)', 'gb (4)', 'ar (6)', 'au (4)', 'at (2)', 'be (3)', 'br (15)', 'bg (2)', 'ca (3)', 'cl (3)', 'co (3)', 'cr (3)', 'cy (2)', 'cz (3)', 'dk (4)', 'ec (3)', 'fi (9)', 'fr (2)', 'de (3)', 'gr (1)', 'hu (4)', 'is (2)', 'ie (8)', 'il (1)', 'it (4)', 'lv (1)', 'lt (1)', 'lu (2)', 'mx (3)', 'nl (2)', 'nz (3)', 'no (7)', 'pe (5)', 'pl (8)', 'pt (6)', 'ro (2)', 'sk (3)', 'es (3)', 'se (9)', 'ch (13)', 'tw (1)', 'tr (4)']"
5INjqkS1o8h1imAzPqGZBb,Tame Impala,5859109,80,"['australian psych', 'neo-psychedelic']","['us (13)', 'gb (10)', 'ar (1)', 'au (24)', 'be (5)', 'ca (4)', 'cz (1)', 'ee (9)', 'fr (2)', 'is (6)', 'id (1)', 'ie (8)', 'il (1)', 'lv (6)', 'lt (9)', 'mt (3)', 'mx (1)', 'nl (1)', 'nz (6)', 'ni (1)', 'no (1)', 'pl (3)', 'pt (9)', 'sk (1)', 'ch (2)', 'tw (1)', 'tr (1)']"
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,2716447,80,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']","['us (19)', 'gb (5)', 'au (3)', 'ca (8)', 'cy (1)', 'ee (2)', 'de (1)', 'is (2)', 'ie (3)', 'lv (1)', 'lt (3)', 'lu (1)', 'nl (1)', 'nz (4)', 'no (3)', 'za (23)', 'ch (1)', 'ae (5)']"
5LHRHt1k9lMyONurDHEdrp,Tyga,6638519,80,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (14)', 'gb (4)', 'ar (1)', 'au (11)', 'at (6)', 'be (3)', 'bo (2)', 'br (1)', 'bg (13)', 'ca (18)', 'cl (1)', 'co (2)', 'cr (3)', 'cy (10)', 'cz (3)', 'dk (9)', 'do (2)', 'ec (2)', 'eg (1)', 'sv (2)', 'ee (5)', 'fi (8)', 'fr (3)', 'de (13)', 'gr (9)', 'gt (2)', 'hn (2)', 'hk (3)', 'hu (8)', 'is (3)', 'id (1)', 'ie (3)', 'il (4)', 'it (2)', 'jp (1)', 'lv (6)', 'lt (6)', 'lu (9)', 'my (3)', 'mt (15)', 'mx (2)', 'ma (4)', 'nl (3)', 'nz (10)', 'ni (2)', 'no (10)', 'pa (2)', 'py (2)', 'pe (2)', 'ph (3)', 'pl (3)', 'pt (3)', 'ro (10)', 'ru (1)', 'sa (2)', 'sg (4)', 'sk (4)', 'za (6)', 'kr (1)', 'es (2)', 'se (3)', 'ch (12)', 'tw (3)', 'th (4)', 'tr (3)', 'ae (4)', 'uy (1)', 'vn (2)']"
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,1946233,80,"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']","['ar (3)', 'bo (4)', 'cl (5)', 'co (3)', 'cr (1)', 'do (10)', 'ec (3)', 'sv (2)', 'gt (1)', 'hn (1)', 'mx (1)', 'pa (5)', 'py (8)', 'pe (4)', 'es (2)', 'uy (4)']"
0z4gvV4rjIZ9wHck67ucSV,Akon,3354054,80,['dance pop'],"['bg (1)', 'cy (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'hu (1)', 'in (1)', 'id (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'no (3)', 'ro (1)', 'sa (2)', 'sk (1)', 'ae (2)']"
