spotify_id,name,followers,popularity,genres,chart_hits
3ZHU5AKrUmIPnCFfr82QER,1nonly,622509,72,['aesthetic rap'],"['bo (1)', 'bg (1)', 'ec (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'pe (1)', 'ro (1)', 'sa (1)', 'ae (1)']"
5B8ApeENp4bE4EE3LI8jK2,Yuridia,2939739,72,"['latin arena pop', 'latin pop', 'mexican pop', 'ranchera']","['cr (1)', 'mx (6)']"
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,3961493,72,"['k-pop', 'k-pop girl group']","['bg (1)', 'hk (9)', 'id (7)', 'jp (1)', 'my (10)', 'ph (3)', 'ru (5)', 'sa (1)', 'sg (10)', 'kr (10)', 'tw (11)', 'th (10)', 'vn (10)']"
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,74,72,"['k-pop', 'k-pop boy group']","['hk (3)', 'id (24)', 'jp (2)', 'my (12)', 'ph (2)', 'sg (8)', 'kr (31)', 'tw (8)', 'th (33)', 'vn (6)']"
762310PdDnwsDxAQxzQkfX,Depeche Mode,4721947,72,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']","['ar (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'ec (1)', 'lt (2)', 'mx (1)', 'pe (1)', 'pl (2)', 'sk (1)', 'es (1)', 'se (1)']"
6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,2096102,72,"['pagode', 'pagode novo']",['br (12)']
4bYPcJP5jwMhSivRcqie2n,Adam Levine,963698,72,"['deep talent show', 'neo mellow']","['br (1)', 'hk (4)', 'id (1)', 'my (1)', 'nl (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'tw (4)', 'th (2)']"
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,4967170,72,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']","['be (1)', 'pl (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
4NUePmzDvCYqilXBFa91Hg,Dilsinho,3719275,72,"['pagode', 'pagode novo']",['br (12)']
22wbnEMDvgVIAGdFeek6ET,Benson Boone,416530,72,['pop'],"['us (2)', 'gb (2)', 'au (2)', 'at (2)', 'be (2)', 'ca (2)', 'cy (2)', 'dk (2)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (2)', 'hk (1)', 'hu (1)', 'is (2)', 'id (1)', 'ie (2)', 'il (1)', 'lv (2)', 'lt (1)', 'lu (2)', 'my (2)', 'nl (2)', 'nz (2)', 'no (5)', 'ph (1)', 'pt (1)', 'sg (2)', 'za (2)', 'kr (1)', 'se (3)', 'ch (2)', 'ae (2)']"
7b79bQFziJFedJb75k6hFt,Tion Wayne,658509,72,['london rap'],"['us (1)', 'gb (10)', 'au (1)', 'at (2)', 'be (1)', 'bg (2)', 'ca (1)', 'cy (3)', 'cz (1)', 'dk (1)', 'do (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (2)', 'ie (6)', 'il (1)', 'it (2)', 'lv (1)', 'lt (1)', 'lu (2)', 'my (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (2)', 'tr (2)', 'ae (1)']"
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4390619,72,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",['mt (1)']
3uL4UpqShC4p2x1dJutoRW,Ghostemane,2871705,72,"['dark trap', 'florida rap']","['ru (1)', 'sa (1)']"
0Y6dVaC9DZtPNH4591M42W,TV Girl,1141345,72,"['indie pop', 'pop']","['us (1)', 'ee (2)', 'lv (1)', 'lt (2)']"
1fctva4kpRbg2k3v7kwRuS,Rvssian,1989257,72,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (4)', 'bo (5)', 'ca (1)', 'cl (6)', 'co (6)', 'cr (6)', 'do (6)', 'ec (6)', 'sv (6)', 'gt (6)', 'hn (6)', 'it (2)', 'lu (3)', 'mt (1)', 'mx (3)', 'ni (6)', 'pa (6)', 'py (6)', 'pe (6)', 'pt (1)', 'es (5)', 'ch (3)', 'uy (5)']"
4D75GcNG95ebPtNvoNVXhz,Afrojack,3894564,72,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']","['us (2)', 'gb (2)', 'ar (1)', 'at (5)', 'be (3)', 'bo (2)', 'bg (1)', 'ca (2)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (1)', 'dk (3)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (4)', 'fi (4)', 'de (3)', 'gr (1)', 'gt (1)', 'hn (1)', 'hu (4)', 'id (1)', 'ie (1)', 'it (2)', 'lv (4)', 'lt (3)', 'lu (1)', 'my (3)', 'mt (3)', 'nl (11)', 'no (6)', 'pa (1)', 'pe (1)', 'ph (1)', 'pl (2)', 'pt (2)', 'sg (3)', 'sk (3)', 'es (2)', 'se (3)', 'ch (4)', 'tw (6)', 'th (2)', 'tr (1)', 'uy (1)']"
28ie4NNTa2VW2QV4Zray8M,Mc Poze do Rodo,2712708,72,[],"['br (10)', 'pt (7)']"
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,8031860,72,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (6)', 'gb (6)', 'ar (3)', 'au (6)', 'at (5)', 'be (6)', 'bo (5)', 'br (3)', 'bg (6)', 'ca (8)', 'cl (3)', 'co (4)', 'cr (4)', 'cy (6)', 'cz (6)', 'dk (5)', 'do (4)', 'ec (4)', 'sv (5)', 'ee (6)', 'fi (6)', 'fr (4)', 'de (6)', 'gr (6)', 'gt (5)', 'hn (5)', 'hk (7)', 'hu (6)', 'is (6)', 'in (2)', 'id (6)', 'ie (6)', 'il (3)', 'it (6)', 'jp (4)', 'lv (6)', 'lt (6)', 'lu (6)', 'my (8)', 'mt (8)', 'mx (4)', 'nl (7)', 'nz (7)', 'ni (4)', 'no (6)', 'pa (5)', 'py (3)', 'pe (3)', 'ph (7)', 'pl (6)', 'pt (6)', 'ro (2)', 'sg (9)', 'sk (6)', 'za (1)', 'es (5)', 'se (5)', 'ch (6)', 'tw (10)', 'th (2)', 'tr (6)', 'ae (1)', 'uy (4)', 'vn (4)']"
2NjfBq1NflQcKSeiDooVjY,Tones And I,2975328,72,"['australian pop', 'pop']","['us (2)', 'gb (3)', 'ar (1)', 'au (11)', 'at (5)', 'be (4)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (5)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (3)', 'dk (4)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (4)', 'fi (6)', 'fr (2)', 'de (5)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (4)', 'is (4)', 'in (1)', 'id (1)', 'ie (3)', 'il (1)', 'it (1)', 'jp (1)', 'lv (3)', 'lt (5)', 'lu (4)', 'my (3)', 'mt (4)', 'mx (1)', 'ma (2)', 'nl (4)', 'nz (4)', 'ni (1)', 'no (8)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'ru (1)', 'sa (2)', 'sg (3)', 'sk (4)', 'za (3)', 'kr (1)', 'es (1)', 'se (7)', 'ch (5)', 'tw (3)', 'th (1)', 'tr (1)', 'ua (2)', 'ae (2)', 'uy (1)', 'vn (1)', 'ad (1)']"
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,168953,72,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano']","['ar (4)', 'bo (3)', 'cl (2)', 'co (4)', 'cr (1)', 'do (2)', 'ec (3)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (2)', 'py (2)', 'pe (3)', 'es (2)', 'uy (4)']"
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,3526359,72,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']","['ar (4)', 'bo (2)', 'cl (3)', 'co (4)', 'cr (2)', 'do (1)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (2)', 'it (1)', 'mx (10)', 'ni (2)', 'pa (2)', 'py (2)', 'pe (3)', 'es (4)', 'uy (2)']"
4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,4810547,72,['latin alternative'],"['ar (1)', 'bo (4)', 'cl (27)', 'ec (3)', 'gt (2)', 'hn (1)', 'mt (1)', 'mx (8)', 'ni (1)', 'pe (5)', 'uy (2)']"
44mEtidu0VdRkIqO4IbkNa,Marca MP,370,72,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']","['sv (1)', 'gt (2)', 'hn (1)', 'mx (4)', 'ni (1)']"
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,2600453,72,"['desi pop', 'filmi', 'modern bollywood']",['in (11)']
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,2582491,72,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']","['us (5)', 'gb (5)', 'ar (4)', 'au (9)', 'at (10)', 'be (5)', 'bo (2)', 'br (3)', 'bg (2)', 'ca (4)', 'cl (4)', 'co (4)', 'cr (4)', 'cy (2)', 'cz (5)', 'dk (5)', 'do (4)', 'ec (4)', 'sv (3)', 'ee (5)', 'fi (6)', 'fr (11)', 'de (10)', 'gr (4)', 'gt (3)', 'hn (2)', 'hk (3)', 'hu (5)', 'is (5)', 'id (1)', 'ie (8)', 'it (6)', 'lv (6)', 'lt (6)', 'lu (4)', 'my (4)', 'mt (2)', 'mx (4)', 'nl (5)', 'nz (8)', 'ni (2)', 'no (5)', 'pa (2)', 'py (2)', 'pe (4)', 'ph (3)', 'pl (4)', 'pt (5)', 'ro (1)', 'sg (2)', 'sk (5)', 'es (3)', 'se (5)', 'ch (9)', 'tw (4)', 'tr (4)', 'uy (4)']"
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,2103128,72,[],['us (1)']
4ScCswdRlyA23odg9thgIO,Jess Glynne,2819482,72,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']","['us (2)', 'gb (11)', 'ar (1)', 'au (5)', 'at (4)', 'be (4)', 'bo (1)', 'br (1)', 'bg (2)', 'ca (3)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (4)', 'dk (6)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (5)', 'fi (4)', 'fr (1)', 'de (4)', 'gr (4)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (6)', 'is (3)', 'id (2)', 'ie (10)', 'il (1)', 'it (4)', 'jp (1)', 'lv (5)', 'lt (8)', 'lu (2)', 'my (5)', 'mt (8)', 'mx (1)', 'nl (4)', 'nz (3)', 'ni (1)', 'no (6)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (6)', 'pl (2)', 'pt (3)', 'ro (2)', 'sg (6)', 'sk (6)', 'za (1)', 'es (2)', 'se (6)', 'ch (3)', 'tw (9)', 'th (3)', 'tr (1)', 'uy (1)', 'vn (2)']"
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,1608240,72,"['chicago drill', 'chicago rap', 'drill', 'rap', 'southern hip hop', 'trap']","['us (3)', 'bg (1)', 'ca (1)', 'cy (1)', 'ee (1)', 'fi (1)', 'gr (2)', 'is (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'no (1)', 'ro (2)', 'za (1)', 'ae (1)']"
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,6800128,72,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']","['us (1)', 'gb (1)', 'ar (1)', 'au (2)', 'at (2)', 'be (3)', 'bo (1)', 'br (3)', 'bg (1)', 'ca (2)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (2)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (2)', 'fr (1)', 'de (1)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (9)', 'hu (3)', 'is (1)', 'id (2)', 'ie (2)', 'il (1)', 'it (2)', 'lv (2)', 'lt (3)', 'lu (1)', 'my (8)', 'mt (2)', 'mx (1)', 'nl (4)', 'nz (2)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (7)', 'pl (4)', 'pt (3)', 'ro (1)', 'sg (7)', 'sk (1)', 'za (1)', 'es (1)', 'se (1)', 'ch (3)', 'tw (12)', 'th (4)', 'tr (1)', 'ae (1)', 'uy (1)', 'vn (2)']"
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,3330055,72,"['italian hip hop', 'trap italiana']","['it (59)', 'ch (2)']"
0vLsqW05dyLvjuKKftAEGA,Die drei ??? Kids,204270,72,['hoerspiel'],['ch (2)']
5ndkK3dpZLKtBklKjxNQwT,B.o.B,1997502,72,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']","['us (2)', 'ca (2)', 'cz (2)', 'dk (1)', 'ee (1)', 'gr (2)', 'hk (2)', 'hu (1)', 'lv (2)', 'lt (2)', 'my (2)', 'nl (1)', 'no (1)', 'ph (1)', 'sg (2)', 'sk (2)', 'se (1)', 'tw (2)']"
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,1953138,72,"['ccm', 'christian music', 'worship']",['za (5)']
7F2utINZ6tSokSiZTQBE27,Guè,1982665,72,['italian hip hop'],"['it (99)', 'ch (2)']"
25UNJbwGZSQKvz5cPLWlv3,Los Dos Carnales,2162889,72,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']","['do (2)', 'gt (2)', 'hn (1)', 'mx (4)']"
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,5398388,72,"['k-pop', 'k-pop boy group']","['hk (3)', 'id (24)', 'jp (2)', 'my (12)', 'ph (2)', 'sg (8)', 'kr (31)', 'tw (8)', 'th (33)', 'vn (6)']"
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1970447,72,"['british indie rock', 'modern rock', 'rock']","['us (1)', 'gb (4)', 'au (1)', 'at (3)', 'be (1)', 'bg (2)', 'ca (1)', 'cy (1)', 'cz (4)', 'dk (1)', 'ee (3)', 'fi (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (3)', 'in (1)', 'ie (1)', 'il (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'sg (1)', 'sk (2)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'vn (1)']"
5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,6414617,72,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",['br (1)']
6zLBxLdl60ekBLpawtT63I,Cody Johnson,706179,72,"['contemporary country', 'country', 'country road', 'texas country']","['us (1)', 'ca (1)']"
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,199588,72,['contemporary country'],"['us (3)', 'au (1)', 'ca (3)']"
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,2815648,72,"['mexican hip hop', 'tamaulipas rap']","['bo (1)', 'sv (1)', 'gt (2)', 'mx (2)']"
49bzE5vRBRIota4qeHtQM8,Skillet,4270681,72,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']","['bg (1)', 'cz (1)', 'hu (2)', 'sk (1)']"
0AqlFI0tz2DsEoJlKSIiT9,Emilia,913155,72,['pop argentino'],"['ar (12)', 'bo (4)', 'cl (2)', 'cr (1)', 'ec (1)', 'pa (2)', 'py (4)', 'pe (3)', 'es (2)', 'uy (15)']"
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,846987,72,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']","['us (4)', 'gb (1)', 'au (2)', 'at (4)', 'be (4)', 'bg (4)', 'ca (5)', 'cy (1)', 'cz (5)', 'dk (3)', 'ee (6)', 'de (3)', 'gr (5)', 'hk (2)', 'hu (5)', 'id (4)', 'ie (1)', 'il (1)', 'jp (1)', 'lv (4)', 'lt (5)', 'lu (5)', 'my (3)', 'mt (5)', 'nz (2)', 'no (5)', 'ph (3)', 'pl (4)', 'pt (1)', 'ro (1)', 'sg (6)', 'sk (5)', 'es (1)', 'se (5)', 'ch (4)', 'tw (7)', 'th (2)', 'vn (1)']"
28uJnu5EsrGml2tBd7y8ts,Vintage Culture,1668382,72,['brazilian edm'],['br (7)']
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1103591,72,"['canadian hip hop', 'dark trap', 'vapor trap']","['us (1)', 'au (1)', 'at (1)', 'bg (1)', 'ca (4)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (2)', 'fi (2)', 'de (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'nz (1)', 'no (1)', 'ph (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'kr (1)', 'ch (1)', 'tw (1)', 'ua (1)', 'ae (1)', 'vn (1)']"
44mEtidu0VdRkIqO4IbkNa,Marca MP,1417712,72,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']","['sv (1)', 'gt (2)', 'hn (1)', 'mx (4)', 'ni (1)']"
2kXKa3aAFngGz2P4GjG5w2,SCH,1707242,72,"['french hip hop', 'pop urbaine', 'rap marseille']","['be (47)', 'fr (100)', 'it (1)', 'lu (27)', 'ma (37)', 'ch (37)']"
1hzfo8twXdOegF3xireCYs,Milky Chance,1676037,72,['german pop'],"['us (1)', 'gb (2)', 'ar (2)', 'au (3)', 'at (6)', 'be (2)', 'bo (1)', 'bg (2)', 'ca (1)', 'cl (1)', 'cz (2)', 'dk (1)', 'ec (1)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (6)', 'gr (2)', 'hu (2)', 'ie (3)', 'it (2)', 'lv (2)', 'lt (2)', 'lu (3)', 'mt (2)', 'mx (2)', 'nl (1)', 'nz (2)', 'no (2)', 'pl (2)', 'pt (1)', 'sk (4)', 'es (1)', 'se (1)', 'ch (6)', 'tr (1)', 'uy (1)']"
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5505570,72,"['dance pop', 'pop']","['us (4)', 'gb (3)', 'ar (1)', 'au (3)', 'at (4)', 'be (2)', 'bo (1)', 'br (2)', 'bg (2)', 'ca (5)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (4)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (3)', 'fi (2)', 'fr (1)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (3)', 'is (2)', 'ie (3)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (4)', 'lu (2)', 'my (3)', 'mt (3)', 'mx (1)', 'nl (2)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (3)', 'pt (2)', 'ro (1)', 'sg (4)', 'sk (3)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (3)', 'tw (2)', 'tr (2)', 'ae (1)', 'uy (1)']"
3CIIaeZuFYrAD6PRVyuO4U,Felipe Amorim,352449,72,"['arrocha', 'arrochadeira']","['br (6)', 'py (1)', 'pt (2)']"
09U6hmCerKcIJrixubiBjm,Pineapple StormTv,6003995,72,"['rap baiano', 'trap baiano', 'trap brasileiro']","['br (14)', 'pt (7)']"
1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,5760298,72,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",['br (6)']
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,4244741,72,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","['us (21)', 'gb (1)', 'au (7)', 'at (1)', 'be (3)', 'bg (6)', 'ca (12)', 'cy (4)', 'cz (2)', 'dk (2)', 'ee (9)', 'fi (4)', 'fr (1)', 'de (1)', 'gr (5)', 'hk (1)', 'hu (4)', 'is (10)', 'id (1)', 'ie (1)', 'il (1)', 'jp (1)', 'lv (21)', 'lt (7)', 'lu (4)', 'my (1)', 'mt (3)', 'nl (1)', 'nz (11)', 'no (5)', 'pa (1)', 'ph (1)', 'pl (3)', 'pt (3)', 'ro (5)', 'sa (2)', 'sg (1)', 'sk (6)', 'se (1)', 'ch (4)', 'tw (1)', 'th (1)', 'tr (1)']"
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,959365,72,"['alternative pop rock', 'pop']","['us (2)', 'gb (1)', 'au (3)', 'at (1)', 'be (1)', 'bg (1)', 'ca (2)', 'cy (1)', 'cz (1)', 'dk (2)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (2)', 'is (2)', 'in (1)', 'ie (2)', 'il (1)', 'jp (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (2)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (1)', 'sg (1)', 'sk (2)', 'za (2)', 'se (2)', 'ch (1)', 'tw (1)', 'th (1)', 'ae (2)', 'vn (1)']"
1ITjgqpqMDJlqZGAK3mlPQ,Sefo,1112104,72,['turkish trap'],"['at (1)', 'cy (8)', 'de (2)', 'tr (15)']"
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,1893142,72,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']","['us (2)', 'au (2)', 'at (1)', 'bg (3)', 'ca (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hu (1)', 'lv (2)', 'nz (1)', 'ro (2)', 'tr (1)']"
7uMh23xWiuR7zsNkuNcm2G,MNEK,273144,72,"['uk contemporary r&b', 'uk dance', 'uk pop']","['gb (3)', 'cz (1)', 'ee (1)', 'id (1)', 'ie (2)', 'lv (1)', 'lt (1)', 'my (1)', 'no (2)', 'ph (1)', 'sg (1)', 'sk (1)', 'se (4)', 'th (1)']"
5YwzDz4RJfTiMHS4tdR5Lf,Xamã,1922404,72,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']","['br (7)', 'lu (1)', 'py (1)', 'pt (1)']"
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,12700629,72,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']","['ca (2)', 'in (31)', 'ae (1)']"
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,11237947,72,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",['in (4)']
3o2dn2O0FCVsWDFSh8qxgG,Sabaton,1664867,72,"['metal', 'power metal', 'swedish metal', 'swedish power metal']","['bg (2)', 'fi (13)', 'sa (1)', 'se (24)']"
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,7495930,72,"['k-pop', 'k-pop girl group']","['bg (1)', 'ca (1)', 'hk (12)', 'id (12)', 'jp (6)', 'my (14)', 'ph (12)', 'sa (1)', 'sg (14)', 'kr (13)', 'tw (13)', 'th (26)', 'ae (1)', 'vn (12)']"
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,3755474,72,"['mellow gold', 'soft rock']","['at (2)', 'be (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (2)', 'gr (2)', 'hu (2)', 'is (1)', 'lv (1)', 'lt (3)', 'mt (2)', 'pl (1)', 'sk (2)', 'se (2)', 'ch (2)']"
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,6924845,72,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (17)', 'gb (5)', 'ar (1)', 'au (6)', 'at (5)', 'be (8)', 'bo (1)', 'br (1)', 'bg (13)', 'ca (13)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (5)', 'cz (6)', 'dk (6)', 'do (2)', 'ec (1)', 'sv (1)', 'ee (8)', 'fi (4)', 'fr (2)', 'de (5)', 'gr (11)', 'gt (2)', 'hn (2)', 'hk (3)', 'hu (8)', 'is (13)', 'id (1)', 'ie (3)', 'il (2)', 'it (1)', 'lv (10)', 'lt (8)', 'lu (7)', 'my (3)', 'mt (8)', 'mx (1)', 'nl (4)', 'nz (7)', 'ni (1)', 'no (7)', 'pa (2)', 'py (1)', 'pe (1)', 'ph (3)', 'pl (6)', 'pt (6)', 'ro (4)', 'sg (5)', 'sk (8)', 'es (1)', 'se (4)', 'ch (9)', 'tw (4)', 'tr (1)', 'uy (1)']"
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2739071,72,"['contemporary country', 'country', 'country road', 'pop']","['us (9)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'br (1)', 'bg (1)', 'ca (9)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'jp (1)', 'lv (1)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (2)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'ae (1)', 'vn (1)']"
3FUY2gzHeIiaesXtOAdB7A,Train,4115397,72,"['dance pop', 'neo mellow', 'pop', 'pop rock']","['us (1)', 'gb (3)', 'au (3)', 'at (5)', 'be (2)', 'br (1)', 'bg (1)', 'ca (2)', 'cy (1)', 'cz (2)', 'dk (1)', 'ee (1)', 'fi (2)', 'de (3)', 'gr (2)', 'hu (2)', 'ie (3)', 'il (1)', 'it (2)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (2)', 'mt (3)', 'nl (4)', 'nz (1)', 'no (1)', 'ph (2)', 'pl (2)', 'pt (2)', 'sg (3)', 'sk (2)', 'za (1)', 'ch (2)', 'tw (2)', 'tr (1)']"
7gU9VyFRN3JWPJ5oHOil60,Tayc,1164248,72,['pop urbaine'],"['be (4)', 'fr (28)', 'lu (13)', 'ma (3)', 'nl (1)', 'ch (6)']"
6IdtcAwaNVAggwd6sCKgTI,Zoé,4360510,72,"['latin alternative', 'latin rock', 'mexican rock', 'morelos indie', 'rock en espanol']","['bo (4)', 'co (1)', 'ec (3)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (18)', 'ni (1)']"
3XxNRirzbjfLdDli06zMaB,Eyedress,879881,72,['noise pop'],"['us (1)', 'ee (1)', 'lv (1)', 'lt (3)', 'ro (1)', 'sa (2)', 'ua (1)', 'ae (1)']"
4sbXXFzEWJY2zsZjelerjX,Dadju,4386145,72,"['francoton', 'french hip hop', 'pop urbaine']","['be (25)', 'fr (54)', 'lu (18)', 'ma (9)', 'pt (1)', 'ch (20)']"
